Transaction_Date,Transaction_Year,Transaction_Month,Brand,Model,Manufacture_Year,Car_Age_At_Sale,Mileage_km,Displacement_cc,Horsepower_PS,Seats,Color,Dealer,Price_HKD
2025/08,2025,8,TOYOTA,Alphard 2.4 TURBO,2024,1,17176.0,2393.0,279,7,White,Tak Lee Motors (HK) Limited,858000.0
2025/08,2025,8,BMW,X6 xDrive30D,2015,10,80000.0,2993.0,258,5,Grey,Hung Wai Motor Trend Limited,208000.0
2025/08,2025,8,AUDI,Q8 55 TSFI Quattro Sline,2020,5,17000.0,2995.0,340,5,Green,Vision Motors (HK) Limited,438000.0
2025/08,2025,8,BMW,120IA M SPORT EDITION,2015,10,58000.0,1598.0,177,5,Blue,Chun Sang Motors Development Company Limited,42000.0
2025/08,2025,8,AUDI,Q5 45TFSI Quattro S-Line,2017,8,65000.0,1984.0,252,5,White,Hung Wai Motor Trend Limited,93800.0
2025/08,2025,8,ASTON MARTIN,VANTAGE,2019,6,11000.0,3982.0,510,2,Green,Chun Sang Motors Development Company Limited,1138000.0
2025/08,2025,8,BMW,X5 XDRIVE40iA M SPORT 7SET,2021,4,40023.0,2998.0,333,7,Black,Win Fair Motors Limited,468000.0
2025/08,2025,8,MERCEDES-BENZ,E200 AVANTGARDE W213,2018,7,31935.0,1991.0,184,5,Brown,Win Fair Motors Limited,168000.0
2025/08,2025,8,HONDA,S660 ALPHA,2016,9,45000.0,658.0,64,2,Yellow,Autopop Limited,158000.0
2025/08,2025,8,BMW,528iA GRAN TURISMO F07,2016,9,93466.0,1997.0,245,5,Grey,Win Fair Motors Limited,88000.0
2025/08,2025,8,BMW,i4 eDRIVE 35,2023,2,18438.0,,286,5,Black,Tak Lee Motors (HK) Limited,368000.0
2025/08,2025,8,HONDA,FREED HYBRID GB7 (7座）,2020,5,28257.0,1496.0,136,7,White,Supreme Motors Limited,148000.0
2025/08,2025,8,TOYOTA,VOXY HYBRID ZS煌III,2021,4,22139.0,1797.0,136,7,White,Supreme Motors Limited,238000.0
2025/08,2025,8,TOYOTA,Alphard 2.5 Z Pemier,2024,1,130.0,2493.0,182,7,White,Supreme Motors Limited,668000.0
2025/08,2025,8,HONDA,FREED HYBRID EX modulo (7座）,2018,7,42888.0,1496.0,134,7,White,Supreme Motors Limited,118000.0
2025/08,2025,8,TOYOTA,Alphard 2.5 hybrid SRC,2018,7,28446.0,2493.0,185,7,White,Supreme Motors Limited,368000.0
2025/08,2025,8,HONDA,STEPWGN HYBRID SPADA EX,2018,7,42938.0,1993.0,248,7,Black,Supreme Motors Limited,198000.0
2025/08,2025,8,MERCEDES-BENZ,E200 AMG Line Facelift (W213),2021,4,11000.0,1991.0,197,5,Grey,Vision Motors (HK) Limited,318000.0
2025/08,2025,8,BMW,220IA Active Tourer (F45),2018,7,22000.0,1998.0,192,5,Red,Vision Motors (HK) Limited,108000.0
2025/08,2025,8,HONDA,Civic EK4 SIR,1998,27,83000.0,1590.0,170,4,Blue,Vision Motors (HK) Limited,98000.0
2025/08,2025,8,AUDI,Q3 35 TFSI,2024,1,7600.0,1498.0,150,5,Grey,Vision Motors (HK) Limited,298000.0
2025/08,2025,8,BMW,I4 M50 GRAN Coupe,2023,2,16000.0,165.0,544,5,Black,Vision Motors (HK) Limited,538000.0
2025/08,2025,8,HONDA,CIVIC FK8 TYPE R,2019,6,19000.0,1996.0,320,4,White,Yat Chung Car Company,368000.0
2025/08,2025,8,TESLA,Model 3 SR Plus,2020,5,86000.0,,204,5,Black,Hung Wai Motor Trend Limited,129800.0
2025/08,2025,8,LAND ROVER,Velar R-Dynamic P250,2019,6,120000.0,1997.0,250,5,Brown,Hung Wai Motor Trend Limited,248000.0
2025/08,2025,8,AUDI,A4 40 (S-Line),2019,6,57000.0,2000.0,190,5,Blue,Pak Yu Motors,118000.0
2025/08,2025,8,MAZDA,CX-8 (7 Seater SUV),2022,3,46549.0,2488.0,194,7,Grey,Tak Lee Motors (HK) Limited,178000.0
2025/08,2025,8,PORSCHE,911 992 CARRERA S,2019,6,25000.0,2981.0,450,4,Black,Autopop Limited,1680000.0
2025/08,2025,8,BENTLEY,CONTINENTAL GT,2016,9,38000.0,3993.0,500,4,Black,Autopop Limited,758000.0
2025/08,2025,8,MERCEDES-BENZ,E300 COUPE FACELIFT AMG,2021,4,18000.0,1991.0,245,4,White,Autopop Limited,408000.0
2025/08,2025,8,MERCEDES-BENZ,CLA35 AMG,2020,5,53000.0,1991.0,306,5,Grey,Cube Motors Limited,298000.0
2025/08,2025,8,TOYOTA,Alphard 2.5(SC),2018,7,66000.0,2498.0,182,7,White,Pak Yu Motors,298000.0
2025/08,2025,8,TOYOTA,Alphard 3.5(Executive Lounge S),2021,4,27000.0,3498.0,301,7,Black,Pak Yu Motors,498000.0
2025/08,2025,8,MERCEDES-BENZ,E200 AMG FACELIFT,2021,4,60649.0,1991.0,197,5,Silver,Tak Lee Motors (HK) Limited,338000.0
2025/07,2025,7,TESLA,Model X 90D,2017,8,130698.0,,423,7,White,Tak Lee Motors (HK) Limited,258000.0
2025/07,2025,7,HONDA,Fit Hybrid S Package,2014,11,130000.0,1496.0,100,5,Blue,Vision Motors (HK) Limited,49800.0
2025/07,2025,7,MERCEDES-BENZ,GLE450 4Matic (V167),2021,4,50000.0,2999.0,367,7,White,Vision Motors (HK) Limited,498000.0
2025/07,2025,7,MERCEDES-BENZ,GLC300 4MATIC FACELIFT,2021,4,24000.0,1991.0,258,5,Blue,Neighbourcar Group Limited,258000.0
2025/07,2025,7,HONDA,Fit RS,2007,18,134000.0,1496.0,120,5,White,Vision Motors (HK) Limited,49800.0
2025/07,2025,7,PORSCHE,CAYENNE COUPE,2019,6,28000.0,2995.0,340,5,Orange,Neighbourcar Group Limited,808000.0
2025/07,2025,7,MERCEDES-BENZ,S500 Coupe AMG,2016,9,36000.0,4700.0,455,4,White,Deluxe ( China ) Motors Company Limited,478000.0
2025/07,2025,7,LAND ROVER,Rangerover AB LWB,2019,6,28000.0,5000.0,525,5,Black,Deluxe ( China ) Motors Company Limited,998000.0
2025/07,2025,7,MERCEDES-BENZ,S63 AMG,2018,7,34000.0,4000.0,617,5,White,Deluxe ( China ) Motors Company Limited,998000.0
2025/07,2025,7,LAND ROVER,Defender 90,2022,3,2900.0,2000.0,300,5,Blue,Deluxe ( China ) Motors Company Limited,738000.0
2025/07,2025,7,LEXUS,LS500 F-Sport,2018,7,37000.0,3500.0,421,5,Black,Deluxe ( China ) Motors Company Limited,498000.0
2025/07,2025,7,TOYOTA,Alphard 2.5 SC,2019,6,42000.0,2500.0,182,7,White,Deluxe ( China ) Motors Company Limited,328000.0
2025/07,2025,7,LAND ROVER,Rangerover Sport HSE,2019,6,34000.0,3000.0,400,5,Grey,Deluxe ( China ) Motors Company Limited,578000.0
2025/07,2025,7,LAND ROVER,Rangerover P525 SVO,2019,6,38800.0,5000.0,525,5,Others,Deluxe ( China ) Motors Company Limited,878000.0
2025/07,2025,7,LAND ROVER,Defender 90 P300 75週年,2023,2,7000.0,2000.0,3000,5,Green,Deluxe ( China ) Motors Company Limited,818000.0
2025/07,2025,7,BENTLEY,Bentayga V8,2019,6,31000.0,4000.0,550,5,Black,Deluxe ( China ) Motors Company Limited,1438000.0
2025/07,2025,7,LAND ROVER,Defender 110,2020,5,33000.0,2000.0,3000,7,Green,Deluxe ( China ) Motors Company Limited,678000.0
2025/07,2025,7,AUDI,Q8 55 TFSI,2020,5,39888.0,3000.0,340,5,Grey,Deluxe ( China ) Motors Company Limited,458000.0
2025/07,2025,7,LAND ROVER,2018 DISCOVERY 3.0 V6 7S 私家車,2018,7,55000.0,2995.0,340,7,Grey,Deluxe ( China ) Motors Company Limited,268000.0
2025/07,2025,7,MERCEDES-BENZ,CLA250 AMG,2015,10,71797.0,1991.0,211,5,Grey,Win Fair Motors Limited,78000.0
2025/07,2025,7,TOYOTA,VOXY HYBRID ZS FACELIFT,2016,9,52564.0,1797.0,136,7,White,Supreme Motors Limited,148000.0
2025/07,2025,7,MERCEDES-BENZ,C200 AMG,2018,7,71690.0,1497.0,184,5,Blue,Cube Motors Limited,148000.0
2025/07,2025,7,HONDA,STEPWGN HYBRID SPADA,2020,5,28546.0,1993.0,248,7,White,Supreme Motors Limited,198000.0
2025/07,2025,7,AUDI,Q7 45 TFSI QUATTRO,2015,10,80000.0,2995.0,333,7,Grey,Celebrity Motors Limited,128000.0
2025/07,2025,7,TOYOTA,VOXY HYBRID S-Z 90,2022,3,11856.0,1797.0,183,7,White,Supreme Motors Limited,348000.0
2025/07,2025,7,TOYOTA,Alphard 2.5 hybrid SRC,2020,5,18628.0,2493.0,185,7,White,Supreme Motors Limited,448000.0
2025/07,2025,7,LEXUS,UX200,2019,6,57000.0,1987.0,173,5,Black,Yat Chung Car Company,136000.0
2025/07,2025,7,TOYOTA,VELLFIRE,2018,7,57000.0,3456.0,301,7,Black,Celebrity Motors Limited,298000.0
2025/07,2025,7,MERCEDES-BENZ,A200 Facelift AMG,2017,8,22000.0,1595.0,156,5,White,Wai To Motors Ltd.,88000.0
2025/07,2025,7,MERCEDES-BENZ,S400,2014,11,72000.0,2996.0,333,5,Black,Celebrity Motors Limited,198000.0
2025/07,2025,7,SUBARU,Forester 2.0 I-S EYESIGHT AWD,2019,6,67600.0,1995.0,156,5,Blue,Tak Lee Motors (HK) Limited,108000.0
2025/07,2025,7,HONDA,STEPWGN HYBRID SPADA EX,2018,7,46000.0,1993.0,245,7,White,"Ritz Automobile Co., Limited",198000.0
2025/07,2025,7,HONDA,FIT HYBRID S PACKAGE GP5,2019,6,42675.0,1500.0,132,5,Black,"Ritz Automobile Co., Limited",118000.0
2025/07,2025,7,PORSCHE,MACAN,2017,8,20000.0,2000.0,250,5,Black,Ka Ho Motors Company,338000.0
2025/07,2025,7,BMW,220iA Active Tourer Facelift版,2018,7,22716.0,1998.0,192,5,Red,Win Fair Motors Limited,98000.0
2025/07,2025,7,TOYOTA,ALPHARD 250 Z,2024,1,121.0,2493.0,182,7,White,"Ritz Automobile Co., Limited",638000.0
2025/07,2025,7,MERCEDES-BENZ,GLC250 COUPE AMG,2019,6,35000.0,1991.0,211,5,Silver,Celebrity Motors Limited,188000.0
2025/07,2025,7,TOYOTA,VOXY HYBRID ZS FACELIFT,2021,4,22256.0,1797.0,136,7,White,Supreme Motors Limited,238000.0
2025/07,2025,7,MERCEDES-BENZ,EQA250 AMG,2021,4,43000.0,,190,5,White,Hung Wai Motor Trend Limited,218000.0
2025/07,2025,7,HONDA,Jazz,2019,6,47650.0,1496.0,132,5,Blue,Win Point Motors Limited,98000.0
2025/07,2025,7,AUDI,A4 40TFSI S-Line,2018,7,90000.0,1984.0,190,5,Blue,Hung Wai Motor Trend Limited,69000.0
2025/07,2025,7,BMW,320i M-Sport,2018,7,28000.0,1998.0,184,5,White,Hung Wai Motor Trend Limited,113800.0
2025/07,2025,7,MERCEDES-BENZ,S500,2013,12,11500.0,4663.0,455,5,Black,Win Point Motors Limited,298000.0
2025/07,2025,7,BMW,318iA SALOON SPORT,2020,5,65000.0,1998.0,156,5,Grey,Win Point Motors Limited,158000.0
2025/07,2025,7,BMW,320GT,2015,10,45000.0,1997.0,184,5,Black,Hung Wai Motor Trend Limited,59000.0
2025/07,2025,7,TESLA,MODEL X 90 KWH DUAL MOTOR,2016,9,122588.0,158.0,311,6,Grey,Win Point Motors Limited,278000.0
2025/07,2025,7,MERCEDES-BENZ,GLC250 4Matic AMG,2018,7,55000.0,1991.0,211,5,Blue,Hung Wai Motor Trend Limited,158000.0
2025/07,2025,7,LEXUS,RZ450E,2023,2,14688.0,,313,5,Grey,Win Point Motors Limited,428000.0
2025/07,2025,7,AUDI,Q3 30 TFSI SPORT,2017,8,48188.0,1395.0,150,5,Grey,Win Point Motors Limited,88000.0
2025/07,2025,7,BMW,318IA SALOON SPORT,2021,4,54088.0,1998.0,156,5,Blue,Win Point Motors Limited,168000.0
2025/07,2025,7,VOLVO,XC40 B4 MOMENTUM,2021,4,11988.0,1969.0,197,5,Red,Win Point Motors Limited,188000.0
2025/07,2025,7,TOYOTA,VOXY HYBRID ZS FACELIFT,2020,5,35690.0,1798.0,134,7,White,"Ritz Automobile Co., Limited",218000.0
2025/07,2025,7,TOYOTA,ALPHARD 2.5 SC MODELLISTA,2019,6,43719.0,2493.0,185,7,White,"Ritz Automobile Co., Limited",338000.0
2025/07,2025,7,PORSCHE,TAYCAN 4S,2020,5,50000.0,,562,5,Black,Neighbourcar Group Limited,708000.0
2025/07,2025,7,FERRARI,458 ITALIA,2011,14,20000.0,4497.0,570,2,Red,Neighbourcar Group Limited,1380000.0
2025/07,2025,7,PORSCHE,MACAN,2022,3,20000.0,1984.0,265,5,Grey,Neighbourcar Group Limited,608000.0
2025/07,2025,7,TOYOTA,ALPHARD 3.5,2018,7,48000.0,3456.0,274,7,Brown,Neighbour Star,358000.0
2025/07,2025,7,PORSCHE,MACAN,2022,3,20000.0,1984.0,265,5,Grey,Neighbourcar Group Limited,638000.0
2025/07,2025,7,MERCEDES-BENZ,E200 AMG LINE FACELIFT,2021,4,42000.0,1991.0,197,5,White,Kings Motor Co,318000.0
2025/07,2025,7,PORSCHE,TAYCAN,2023,2,700.0,,517,5,Black,Neighbourcar Group Limited,888000.0
2025/07,2025,7,NISSAN,SERENA E-POWER HIGHWAY STAR VIP,2022,3,36000.0,1198.0,134,7,Grey,Kings Motor Co,238000.0
2025/07,2025,7,FIAT,FERRARI ABARTH 695 TRIBUTO,2010,15,8700.0,1368.0,180,4,Red,Kings Motor Co,258000.0
2025/07,2025,7,TOYOTA,TOYOTA ALPHARD EXECUTIVE LOUNGE,2020,5,47000.0,3456.0,301,7,Blue,Kings Motor Co,608000.0
2025/07,2025,7,PORSCHE,718 CAYMAN GT4 RS,2023,2,1500.0,3996.0,500,2,Blue,Neighbourcar Group Limited,2180000.0
2025/07,2025,7,MASERATI,QUATTROPORTE GTS,2014,11,66000.0,3799.0,530,5,Blue,Kings Motor Co,208000.0
2025/07,2025,7,ALFA ROMEO,STELVIO QUADRIFOGLIO,2018,7,800.0,2891.0,510,5,White,Kings Motor Co,788000.0
2025/07,2025,7,VOLKSWAGEN,GOLF GTI PERFORMANCE MK8,2022,3,10000.0,1984.0,245,5,Grey,Kings Motor Co,268000.0
2025/07,2025,7,PORSCHE,911 CARRERA C2S COUPE,1997,28,57000.0,3600.0,282,4,White,Kings Motor Co,1380000.0
2025/07,2025,7,TOYOTA,Noah Deluxe,2014,11,98000.0,1987.0,152,7,White,Kings Motor Co,98000.0
2025/07,2025,7,TOYOTA,ALPHARD EXECUTIVE LOUNGE,2021,4,21500.0,3500.0,301,7,Black,Yat Chung Car Company,468000.0
2025/07,2025,7,PORSCHE,Cayenne GTS,2020,5,13000.0,3996.0,455,2,White,Zhong Hwa Motors Co. Ltd,1280000.0
2025/07,2025,7,LAND ROVER,Discovery SPORT P240,2018,7,70000.0,1997.0,240,7,Black,Zhong Hwa Motors Co. Ltd,138000.0
2025/07,2025,7,PORSCHE,GT3 RS,2018,7,16000.0,3996.0,520,2,Green,Zhong Hwa Motors Co. Ltd,2080000.0
2025/07,2025,7,LAMBORGHINI,URUS S,2023,2,5800.0,3996.0,610,2,White,Zhong Hwa Motors Co. Ltd,3880000.0
2025/07,2025,7,TOYOTA,Noah,2015,10,86275.0,1987.0,152,7,Purple,Autoway Motors Limited,98000.0
2025/07,2025,7,MERCEDES-BENZ,S450L,2021,4,46000.0,2999.0,449,2,Black,Zhong Hwa Motors Co. Ltd,888000.0
2025/07,2025,7,LAMBORGHINI,Huracan Performante Spyder,2019,6,8900.0,5204.0,640,2,White,Zhong Hwa Motors Co. Ltd,2680000.0
2025/07,2025,7,MERCEDES-BENZ,AMG G63,2018,7,35000.0,3982.0,585,2,Grey,Zhong Hwa Motors Co. Ltd,1980000.0
2025/07,2025,7,LAND ROVER,Range Rover Sport 5.0 SC,2015,10,78000.0,4999.0,510,2,Black,Zhong Hwa Motors Co. Ltd,298000.0
2025/07,2025,7,MCLAREN,600LT,2019,6,6900.0,3799.0,600,2,Blue,Zhong Hwa Motors Co. Ltd,2180000.0
2025/07,2025,7,FERRARI,296 GTB,2024,1,77.0,2992.0,830,2,Red,Zhong Hwa Motors Co. Ltd,5280000.0
2025/07,2025,7,FERRARI,458 ITALIA,2012,13,30000.0,4497.0,570,2,Red,Zhong Hwa Motors Co. Ltd,1580000.0
2025/07,2025,7,PORSCHE,991.2 GT3 RS,2019,6,8000.0,3996.0,520,2,Green,Zhong Hwa Motors Co. Ltd,2780000.0
2025/07,2025,7,LAMBORGHINI,AVENTADOR S,2018,7,5000.0,6498.0,740,2,White,Zhong Hwa Motors Co. Ltd,3480000.0
2025/07,2025,7,FERRARI,F355,1998,27,80000.0,3498.0,380,2,Grey,Zhong Hwa Motors Co. Ltd,880000.0
2025/07,2025,7,PORSCHE,718 Cayman,2017,8,17000.0,1988.0,320,2,White,Zhong Hwa Motors Co. Ltd,688000.0
2025/07,2025,7,TOYOTA,ALPHARD 2.5,2023,2,6500.0,2493.0,182,7,White,Celebrity Motors Limited,638000.0
2025/07,2025,7,MERCEDES-BENZ,CLA45S AMG 4M+ COUPE,2021,4,23000.0,1991.0,421,5,White,Kings Motor Co,668000.0
2025/07,2025,7,AUDI,Q5 2.0 Quattro Tip,2013,12,71400.0,1984.0,224,5,White,Autoway Motors Limited,42000.0
2025/07,2025,7,TOYOTA,SIENTA HYBRID,2019,6,31900.0,1500.0,116,5,Silver,Yat Chung Car Company,148000.0
2025/07,2025,7,BMW,740LIA,2019,6,84288.0,2998.0,326,5,Grey,Autoway Motors Limited,298000.0
2025/07,2025,7,TOYOTA,ALPHARD,2018,7,60000.0,3456.0,301,7,White,Celebrity Motors Limited,328000.0
2025/07,2025,7,TOYOTA,GR SUPRA,2019,6,14000.0,2998.0,340,2,White,Celebrity Motors Limited,498000.0
2025/07,2025,7,AUDI,Q2 35 (TFSI),2021,4,14000.0,1500.0,150,5,Others,Pak Yu Motors,168000.0
2025/07,2025,7,PORSCHE,Panamera 4S,2010,15,74000.0,4800.0,400,4,Grey,Pak Yu Motors,88000.0
2025/07,2025,7,TOYOTA,Ractis Verso,2013,12,89000.0,1497.0,109,5,White,Hung Wai Motor Trend Limited,43000.0
2025/07,2025,7,PORSCHE,Cayman S,2009,16,73000.0,3436.0,320,2,Grey,Wai To Motors Ltd.,138000.0
2025/07,2025,7,PORSCHE,Cayenne,2013,12,76000.0,3598.0,300,5,Black,Vision Motors (HK) Limited,168000.0
2025/07,2025,7,BMW,Z4 M40IA (G29),2019,6,37000.0,2998.0,340,2,Black,Vision Motors (HK) Limited,358000.0
2025/07,2025,7,MINI,COOPER S COUNTRYMAN,2016,9,58000.0,1998.0,192,5,Blue,Celebrity Motors Limited,98000.0
2025/07,2025,7,SUZUKI,Swift 1.4 M/T,2012,13,89000.0,1372.0,93,5,Grey,Hung Wai Motor Trend Limited,28000.0
2025/07,2025,7,HONDA,FREED HYBRID GB7 (7座）,2020,5,28635.0,1496.0,134,7,White,Supreme Motors Limited,148000.0
2025/07,2025,7,HONDA,FREED HYBRID GB7 ModuloX,2020,5,28526.0,1496.0,134,2,Black,Supreme Motors Limited,168000.0
2025/07,2025,7,HONDA,FREED HYBRID GB7 (7座）,2020,5,28631.0,1496.0,136,7,Silver,Supreme Motors Limited,148000.0
2025/07,2025,7,HONDA,STEPWGN HYBRID SPADA EX,2019,6,35573.0,1993.0,248,7,Black,Supreme Motors Limited,198000.0
2025/07,2025,7,MERCEDES-BENZ,CLA250,2014,11,17400.0,1991.0,211,5,Silver,Autoway Motors Limited,78000.0
2025/07,2025,7,FERRARI,F12 BERLINETTA,2015,10,15000.0,6262.0,740,2,Yellow,Kings Motor Co,1680000.0
2025/07,2025,7,TOYOTA,Vellfire 3.5 Facelift,2019,6,58000.0,3456.0,300,7,Black,Hung Wai Motor Trend Limited,288000.0
2025/07,2025,7,MERCEDES-BENZ,CLA 250 FACELIFT,2018,7,32000.0,1991.0,211,5,White,Celebrity Motors Limited,128000.0
2025/07,2025,7,LEXUS,UX200,2020,5,29000.0,1987.0,173,5,Grey,Wai To Motors Ltd.,158000.0
2025/07,2025,7,LAND ROVER,DISCOVERY 4,2015,10,70000.0,2993.0,256,5,Grey,Celebrity Motors Limited,128000.0
2025/07,2025,7,MERCEDES-BENZ,C43 AMG,2017,8,22000.0,2998.0,390,5,Blue,Wai To Motors Ltd.,218000.0
2025/07,2025,7,MERCEDES-BENZ,S450 4MATIC,2021,4,36000.0,2999.0,367,5,Red,Chun Sang Motors Development Company Limited,858000.0
2025/07,2025,7,PORSCHE,Macan S,2015,10,82000.0,2997.0,340,5,Black,Wai To Motors Ltd.,168000.0
2025/07,2025,7,PORSCHE,CAYENNE,2018,7,70000.0,2995.0,340,5,Blue,Neighbour Star,418000.0
2025/07,2025,7,TESLA,MODEL X 60 KWH DUAL MOTOR,2017,8,91000.0,,320,6,Black,Neighbour Star,208000.0
2025/07,2025,7,FORD,MUSTANG 5.0,2016,9,55000.0,4951.0,421,4,Grey,Neighbour Star,168000.0
2025/07,2025,7,HONDA,FREED HYBRID GB7 FACELIFT,2019,6,37566.0,1500.0,134,6,White,"Ritz Automobile Co., Limited",138000.0
2025/07,2025,7,BMW,X7 xDrive40iA M-Sport,2021,4,40000.0,2998.0,333,7,White,Hung Wai Motor Trend Limited,698000.0
2025/07,2025,7,LEXUS,RX 200T,2017,8,53000.0,1998.0,238,5,White,Race Art Motors Limited,178000.0
2025/07,2025,7,MERCEDES-BENZ,S500L,2014,11,78000.0,4663.0,455,5,Silver,Hung Wai Motor Trend Limited,218000.0
2025/07,2025,7,MERCEDES-BENZ,GLB35 AMG 4Matic,2021,4,15000.0,1991.0,306,7,Grey,Hung Wai Motor Trend Limited,298000.0
2025/07,2025,7,HYUNDAI,IONIQ 5 RANGE + AWD,2023,2,13679.0,81.0,306,5,Grey,Win Fair Motors Limited,248000.0
2025/07,2025,7,HONDA,Freed GB5,2020,5,50000.0,1496.0,131,7,Grey,Hung Wai Motor Trend Limited,138000.0
2025/07,2025,7,TOYOTA,Alphard 3.5 Facelift,2018,7,56000.0,3456.0,300,7,Black,Hung Wai Motor Trend Limited,298000.0
2025/07,2025,7,MAXUS,Mifa 9 Premium,2023,2,29000.0,,244,7,White,Hung Wai Motor Trend Limited,388000.0
2025/07,2025,7,TOYOTA,Yaris Cross hybrid Z modellista,2020,5,18078.0,1500.0,196,5,White,Supreme Motors Limited,208000.0
2025/07,2025,7,MINI,Cooper Countryman,2020,5,39000.0,1499.0,102,5,Blue,Hung Wai Motor Trend Limited,128000.0
2025/07,2025,7,NISSAN,Qashqai Turbo,2020,5,25000.0,1332.0,160,5,Black,Hung Wai Motor Trend Limited,118000.0
2025/07,2025,7,HONDA,Stepwgn Spada Hybrid EX,2019,6,37000.0,2000.0,145,7,Black,Celebrity Motors Limited,189000.0
2025/07,2025,7,TOYOTA,VOXY HYBRID ZS FACELIFT,2016,9,52245.0,1797.0,136,7,White,Supreme Motors Limited,148000.0
2025/07,2025,7,TOYOTA,Corolla Sport Hybrid,2019,6,33478.0,1797.0,170,5,White,Supreme Motors Limited,158000.0
2025/07,2025,7,HONDA,Stepwgn spada Hybrid EX,2021,4,22480.0,1993.0,248,7,Black,Supreme Motors Limited,248000.0
2025/07,2025,7,BMW,IX1 XDRIVE30 M SPORT EDITION,2023,2,9000.0,65.0,313,5,Blue,Royal Horse Motors Company,368000.0
2025/07,2025,7,MERCEDES-BENZ,EQB 250 AMG,2023,2,9000.0,111.0,190,7,Grey,Royal Horse Motors Company,358000.0
2025/07,2025,7,LAND ROVER,DISCOVERY SPORT P200S,2020,5,21000.0,2000.0,200,7,Blue,Royal Horse Motors Company,238000.0
2025/07,2025,7,BMW,318IA Saloon Sport (G20),2021,4,20000.0,1998.0,156,5,Black,Vision Motors (HK) Limited,168000.0
2025/07,2025,7,MERCEDES-BENZ,E200 AVANTGARDE,2019,6,51000.0,1991.0,184,5,Silver,Chun Sang Motors Development Company Limited,198000.0
2025/07,2025,7,TESLA,MODEL S 75 KWH DUAL MOTOR,2016,9,99000.0,,315,5,Black,Neighbourcar Group Limited,148000.0
2025/07,2025,7,MERCEDES-BENZ,E200 Avantgarde (W213),2019,6,67000.0,1991.0,197,5,Grey,Vision Motors (HK) Limited,148000.0
2025/07,2025,7,MERCEDES-BENZ,C300 Coupe AMG FL (C205),2018,7,38000.0,1991.0,245,4,Grey,Vision Motors (HK) Limited,208000.0
2025/07,2025,7,MINI,5-DOOR COOPER S AUTOMATIC WORKS EDITION,2020,5,40000.0,1998.0,192,5,Grey,Neighbourcar Group Limited,178000.0
2025/07,2025,7,MERCEDES-BENZ,CLS400 AMG FACELIFT,2015,10,44000.0,3498.0,333,4,Silver,Chun Sang Motors Development Company Limited,128000.0
2025/07,2025,7,HONDA,Freed,2022,3,30000.0,1496.0,131,7,White,Vision Motors (HK) Limited,158000.0
2025/07,2025,7,MERCEDES-BENZ,E400 Avantgarde facelift (W212),2015,10,1800.0,3498.0,333,5,Blue,Vision Motors (HK) Limited,118000.0
2025/07,2025,7,TOYOTA,Esquire,2019,6,65000.0,2000.0,152,7,White,Vision Motors (HK) Limited,198000.0
2025/07,2025,7,BMW,428IA Cabrio - M Sport (F33),2015,10,67000.0,1997.0,245,4,White,Vision Motors (HK) Limited,118000.0
2025/07,2025,7,TOYOTA,Alphard 2.5 Z Modellista,2024,1,2000.0,2493.0,182,7,White,Vision Motors (HK) Limited,678000.0
2025/07,2025,7,BMW,318 Saloon Sport (G20),2021,4,54000.0,1998.0,184,5,Blue,Vision Motors (HK) Limited,178000.0
2025/07,2025,7,MERCEDES-BENZ,C200 AMG Edition FL (W205),2020,5,33500.0,1497.0,184,5,Grey,Vision Motors (HK) Limited,218000.0
2025/07,2025,7,TOYOTA,BB Z,2011,14,70000.0,1495.0,103,5,Black,Vision Motors (HK) Limited,53800.0
2025/07,2025,7,TOYOTA,Noah,2013,12,110000.0,1987.0,158,7,White,Vision Motors (HK) Limited,73800.0
2025/07,2025,7,TOYOTA,SUPRA,2019,6,10000.0,2998.0,340,2,Grey,Neighbourcar Group Limited,478000.0
2025/07,2025,7,MERCEDES-BENZ,GLA200 (X156),2016,9,64000.0,1595.0,156,5,Black,Vision Motors (HK) Limited,98000.0
2025/07,2025,7,MERCEDES-BENZ,GLC250 Coupe (C253),2018,7,34000.0,1991.0,211,5,Black,Vision Motors (HK) Limited,248000.0
2025/07,2025,7,HONDA,Stepwgn Spada 2.0 RK5,2013,12,120000.0,1997.0,150,8,White,Vision Motors (HK) Limited,68000.0
2025/07,2025,7,MERCEDES-BENZ,E200 CAB AMG,2019,6,48000.0,1991.0,184,5,Black,Vision Motors (HK) Limited,368000.0
2025/07,2025,7,MERCEDES-BENZ,CLA250 facelift (C117),2019,6,58000.0,1991.0,224,5,Black,Vision Motors (HK) Limited,178000.0
2025/07,2025,7,BMW,740LIA,2020,5,22000.0,2998.0,326,5,Grey,Chun Sang Motors Development Company Limited,428000.0
2025/07,2025,7,AUDI,RS3 Sportback Quattro,2017,8,20000.0,2480.0,367,5,Grey,Vision Motors (HK) Limited,318000.0
2025/07,2025,7,MERCEDES-BENZ,Vito 119,2022,3,10000.0,1950.0,163,5,Black,Vision Motors (HK) Limited,388000.0
2025/07,2025,7,TOYOTA,Supra GR,2023,2,30.0,2997.0,382,2,Yellow,Vision Motors (HK) Limited,868000.0
2025/07,2025,7,MERCEDES-BENZ,CLS400 FACE-LIFT,2016,9,89000.0,3498.0,333,4,White,Kings Motor Co,168000.0
2025/07,2025,7,PORSCHE,911 997.2 GT3,2009,16,30000.0,3797.0,415,2,White,Autopop Limited,1680000.0
